Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
24217,B0013NUGDE,AIW77UMHDBGLU,Calliegirl,1,1,4,1332288000,"Love them, BUT NOT ALL FLAVORS","We really love Popchips or at least we love the BBQ and the Orginal. Good and crunchy without all the fat and calories. The single serve bags are really great. Costco really has the best price, when they are available there. Since we are a big fan of Jalapeno, we went ahead and ordered them here at Amazon,even though the price was high, and we regret that purchase, the Jalapeno flavor is just wrong. Awful would be the right description. We also tried the Cheddar and that on also failed badly for us. So, we will stick to the BBQ and the Orginals."
24218,B0013NUGDE,A31J374YOS01NC,Christopher A. Moreno,1,1,5,1332028800,Great Flavor,"I recently discovered Popchips and their greatness. So I have been trying them out flavor by flavor. The Chili Lime has is now my favorite. It had previously been the Salt & Pepper. It is def not too spicy, so don't let that scare you. If anything the lime is the highest note of flavor. If you already like Popchips, this is a new great flavor to try. If you have never tried them, then this is a great flavor to start with."
24219,B0013NUGDE,A1IW1ANBV0DPVI,Vee,1,1,5,1331769600,Soooo Yummy!,"I'm a little bit of Pop Chip addict, so was very excited to try a new flavor - I was afraid these would be too spicy as I'm not a huge spicy food lover but these are so yum - whole family loves them!"
24220,B0013NUGDE,A3MFU0GVZUVH3K,"Betty L. Dravis ""BETTY DRAVIS, author/reviewer""",1,1,5,1329868800,"I still like potato chips, but these are surprisingly delicious! Airy! Crispy!","These Popchips are delicious! The best thing I like about them is that they're crunchy and airy with a perfect blend of chili and lime flavoring. I love the boldness of the chili and tartness of the lime! Each chip appears to me like two thin potato chips sealed together with air inside! That might be a bit fanciful, but that's how it feels when I bite into one. They satisfy my taste buds and I get an extra jolt from the airiness and crunchiness.<br /><br />What else can I say, except: Yum! Yum! And, oh, yes, with all-natural ingredients and only 100 calories for the entire bag, my Dr. approves them too.<br /><br />Reviewed by Betty Dravis, February 22, 2012<br />Author of ""Dream Reachers"" series of books (with Chase Von)"
24221,B0013NUGDE,A3V1A3C9DTLPME,Peter Faden,1,1,5,1327881600,Light and delicious,"These are little airy and delicious nuggets of goodness...except of course, they aren't nuggets, lol. Really though, these chips are nice and crunchy while also being light and airy. The salt and vinegar flavor is just right...not too strong, but never lacking. Actually, my only real complaint is that i find it difficult to stop eating them. However, that is simply my cross to bear.<br /><br />Enjoy!"
24222,B0013NUGDE,A1GYEGLX3P2Y7P,Shala Kerrigan,1,1,4,1327881600,Great crispy crunch and flavor,"My family is addicted to crispy, salty snacks and I've tried a few different kinds of chips trying to find a healthier alternative to the junk food they all love.<br /><br />I like the <a href=""http://www.amazon.com/gp/product/B002DZIL24"">Terra Krinkle Cut Sweet Potato Sea Salt</a> chips for their high level of vitamin A. But they are also high fat, and the texture and flavor don't appeal to my daughter.<br /><br />These chips don't have any vitamin A according the to the label, but they are low calorie, low fat and low sodium. The texture and flavor are a definite hit with everyone in my family, even my very picky daughter.<br /><br />The sweet potato chips aren't too sweet or too salty and they don't feel greasy at all. They are really crisp. The flavor is a little bland, but it also doesn't have the aftertaste that some vegetable chips can have.<br /><br />The first ingredient listed on the chips is rice flour, not sweet potatoes.<br /><br />I'd like these better if they had more going for them nutritionally. The Terra chips are higher in dietary fiber, vitamin A and C.<br /><br />I plan to try some of the other flavors soon. I think they would be a wonderful topping for casseroles if they stay crispy enough."
24223,B0013NUGDE,A3NZVCL9N8CLHB,"Leo ""Katphish""",1,1,5,1327536000,Addictive!,"I've never been a big fan on chips. When it comes to snack foods, I'm more of a pretzel guy, or maybe something cheesy. Potato chips, in particular, just never appealed to me. But these aren't potato chips.<br /><br />If you read the bag, and I'm one of those strange people that actually do read the bag, you'll find out that these ""chips"" are not chips at all. They are neither fried, nor baked; they are made similar to how cheese-puffs are made, only in a way that results in a chip-like product, rather than a puff. This gives them a really addictive, crunching texture that keeps me going back for more. They pack a pretty good Sweet Potato flavor, with a noticeable sweetness balanced by saltiness and what I think are some subtle notes of spices like cinnamon. They're really tasty.<br /><br />While I wouldn't exactly call this health food, it's certainly not as bad as many traditional snack foods. Each individual bag is a serving and contains about 19 chips. The caloric price tag is 100 calories, which is not bad at all, especially considering nutritional payload is a respectable 3g of fat (none of which is saturated, so it's ""good"" fat), and no cholesterol. More impressive is only 45mg of sodium and a mere 2g of sugar. Comparatively speaking, these are a pretty smart choice for a snack if you're worried about those kinds of things.<br /><br />I was really happy to see the ingredients list was relatively short and contained no hydrogenated fats (sources of trans fatty acids), high fructose corn syrup (they use cane syrup, which is preferable to me), or MSG. Rice flour, dry sweet potatoes, and tapioca are the biggest ingredients. As far as processed foods go, not bad at all.<br /><br />I will definitely buy these again."
24224,B0013NUGDE,A41MKHZQ85J9U,"Gr8ful ""Love a good book""",1,1,4,1327536000,Delicious,"I really liked these.  Great snack for someone watching their fat and or calorie intake.  Light, crunchy and full of flavor.  They don't taste like a traditional chip they seem infused with air or something.  The biggest problem for me would be if I bought the large bag I would be too tempted to eat way more than a serving.  So these single sized bags are ideal.<br /><br />Also should mention that the sweet potato variety that I tried do not contain any dairy which is a necessity for me and I'm sure others have similar issues."
24225,B0013NUGDE,A28WXDXJA1P0MC,T. Casto,1,1,2,1327449600,"These definitely taste like ""diet"" chips","After reading several reviews from people apparently on diets I now understand the high star rating because if you can't have the real thing something like this passes for good. These are bland, have a weird texture and aren't very good. I will be sending these to work with my husband so he can give them away. I ate a few from my first and only bag before throwing them in the pantry. They are low in calories and low in taste. Pass."
24226,B0013NUGDE,A231LBC8EGPO5L,"OutlawPoet ""OutlawPoet""",1,1,3,1327449600,Chili Lime Flavor - Review,"In general, I love Popchips.  (BBQ are my absolute favs.)  These are the chips I go for automatically at the store because of their crisp texture and great taste.<br /><br />This review is for the Chili Lime Popchips.<br /><br />They have a little heat for the Chili and a bit of acid for the Lime, however, I must admit that these are not my favorite.  The taste took some getting used to and, while not awful, this is not a flavor I'll be going back to.  The chips have the same great Popchip texture however, they left a bit of an unpleasant after taste coating the back of my throat.  An after taste that lasted quite a while.<br /><br />Since everyone loves different flavors, I'm sure there will be folks that will love these, but for me, the Chili Lime flavor rated a 3.  Not awful.  Not great.  Not on my shopping list."
24227,B0013NUGDE,A7RFDGVXDYQLJ,"JJ ""avid reader""",1,1,4,1327449600,Keep Popping!,"The crisp texture of these PopChips is very appealing.  The chips also stayed whole in the bag, which is a big plus.  They  have a nice sweet potato flavor, with a light hint of salt.  Best of all, no greasy fingers!  I like that they are a healthy alternative to other chips or crackers.  The information on the bag well represents the taste of the chips.  I think that children would like these and they would certainly be a healthy alternative to other chips.  They are also gluten free...which seems to be a growing trend in foods today.  Overall, I would definitively buy these chips again and look forward to trying other flavors of Popchips."
24228,B0013NUGDE,ATDE9JYCPI0L1,Alyssa A. Lappen,1,1,4,1327449600,Satisfies a sweet potato tooth,"Sweet potatoes are among my favorite vegetables, and I especially adore sweet potato chips. So an Amazon Vine offer of these chips seemed a sure bet.<br /><br />They taste a bit like sweet potatoes, yet ever so slightly sweeter --- with fewer calories and half the fat of a bag of real sweet potato chips (100 calories, 30% from fat, compared to 130 calories with half from fat in a regular bag of chips).<br /><br />But I agree with others. The taste is slightly strange --- and the ingredients tell why. The key ingredient isn't sweet potato, but RICE FLOUR! Sweet potato flakes (whatever those are) come second, then tapioca starch. Next comes oil (sunflower, safflower, or canola) then yellow corn flour. And finally there's cane syrup --- sugar --- which explains why the chips seem a tad sweeter than sweet potatoes.<br /><br />I like these Sweet Potato Popchips well enough, and will keep the box at the ready for brown bag lunches over the next several weeks.<br /><br />I may buy them again, too --- but only if no real sweet potato chips are available to satisfy my sweet potato tooth."
24229,B0013NUGDE,A2QSBOAAGW1I1H,"Julie A. Dawson ""Bards and Sages Publishing""",1,1,4,1327449600,A healthier snack,"We got the sweet potato flavor through the Vine program.  I was genuinely surprised by how good these were.  Crunchy but light texture.  Just the right balance of sweet and salty.  Portion controlled bags have only a 100 calories and 95 mg of sodium.  These are definitely a healthier alternative to potato chips.  But don't mistake ""healthier"" for ""healthy.""  They have almost no nutritional value (1 g protein, 2% iron).  So don't let all the buzzwords on the packaging fool you.  Still, if you are looking for a light snack that won't ruin your diet, this is a good choice.  As an FYI, despite what the marketing and package language would lead you to believe, sweet potato is not the main ingredient here.  Rice flour is the first ingredient, followed by sweet potato flakes, tapioca starch, a blend of various oils, corn flour, seasonings, etc. Not a huge deal, but its one of those ""truth in advertising"" points that annoys me so I mention it."
24230,B0013NUGDE,A2J19U8H5SSFCJ,Linda Dalton,1,1,5,1327449600,Fabulous Taste - can't eat just one but small warning,"These are absolutely delicious and irresistable. The taste is perfect - not heavy or overdone. It actually kind of sneaks up on you before you realize you've just finished the bag.<br /><br />They seem to melt in your mouth even as you are chewing them as opposed to some brands that make you feel like Mr. Ed (the horse). Yes,there is some salt, but it's not like someone just dumped a container of the stuff on them. This time it enhances the chip.<br /><br />Everything in them is terrific except for the inclusion of maltodextrin about 2/3 down the ingredient list. It can have a kind of laxative effect on a lot of people and I just thought you should know it's in there.<br /><br />Other than that - there is nothing about this product that would detract me from buying it for parties, picnics, events, or just enjoying by myself.<br /><br />Seriously, they are that good."
24231,B0013NUGDE,A2SZLNSI5KOQJT,"Carrie, ""Formerly &#34;Sister Carrie&#34;""",1,1,4,1327449600,Great Crunch. OK Flavor. 100 Calories.,"Advertised as an all natural, gluten free,healthier snack, we tried the BBQ & Sour Cream & Onion flavors.  We have a slight preference for the BBQ over the Sour Cream & Onion because the BBQ has a little more flavor. However, both leave a slightly strange aftertaste shortly after consuming a single serving bag.<br /><br />The chip crunch is great and adds to the satisfaction of eating the chip.<br /><br />Overall, a nice snack.  For flavor; however, we prefer Veggie Chips.<a href=""http://www.amazon.com/gp/product/B0041BSZGA"">Sensible Portions Veggie Snacks Variety - 24 Bags</a> (especially the Rosemary flavored straws)."
24232,B0013NUGDE,AZFGLIYTHEZWP,KerriLyn7,1,1,5,1327449600,"If it were socially acceptable to bathe in them, I would.","Popchips are just amazing, and the salt & pepper are our favorite. This shipment of 3-ounce bags never lasts more than 2 weeks."
24233,B0013NUGDE,ARIZ8PY9ULPHH,"Bonnie Jo Davis ""Loves to read and review books.""",1,1,5,1327363200,Holy Cow!! These Are Scrumptious,"I didn't realize I was getting 20 packets of these chips but I was happy to see them when they arrived.  I love anything sweet potato so I opened the box eagerly and started chowing down.  They are delicious!  My only concern is that I don't really like the texture of anything ""popped"" but because the flavor is delicious I can overlook that.  These chips would work perfectly with many diet plans.  They are very crispy and although you won't confuse them with ""real"" chips they will satisfy that urge for something crunchy.  I'm going to buy them in several other flavors to keep on hand."
24234,B0013NUGDE,A4JHEO7H330AF,Tom Brody,1,1,5,1327363200,"Once again, America's food scientists bring us a new snack!","POPCHIPS CHILI LIME POTATO is a crunchy potato chip, that is not your grandfather's potato chip.  First, for the positive comments.  The chips are salty, but not so salty that you will experience a pressing urge to drink a cup of cool water.  The chips are crunchy and crisp, but they do not produce several fragments when you break them.  In other words, they break very cleanly.  Although the chips are a new product, they resemble a traditional potato product where thin-sliced aged potatoes are first dipped in low temperature oil, allowed to cool, and then dipped in a high temperature oil, where the high temperature provokes expansion resulting in a puffy potato.  This product apparently uses this type of technology, not for ordinary sliced potatoes, but for potato chips. Best of all, this product is tangy with a slight hotness and a slight lime flavor.  The chips are round, perhaps resembling a deflated bean bag chair, and sprinkled with red dots.  The product is pleasant to the eye.  For those who become addicted to this product, there is little need to worry about calorie overload.  The reason you don't have to worry about calorie overload is that the ratio of carbohydrates to fat is about 16 grams carbs/3 grams fat.  And now, for the negative comments.  I have no negative comments about the POPCHIPS CHILI LIME POTATO product."
24235,B0013NUGDE,AES5H8PCE60MS,L. Morris,1,1,5,1326931200,Sweet Potato Popchips,I love the Sweet Potato Popchips.  They are a little sweet and a little salty.  If you like Popchips and you like sweet potatoes you will love these!
24236,B0013NUGDE,A1ZK592FC5V54S,"Janice A. Thompson ""booksbyjanice""",1,1,5,1326931200,"Good price, good taste","My mom and I have fallen in love with these chips, which we discovered while on a road trip. I now buy them in bulk, to arrive every other month. Even my grandkids love 'em!"
24237,B0013NUGDE,AB3XA77HNBKV7,Andrea S,1,1,5,1326931200,The BEST Popchips Flavor Yet!,"I haven't met a Popchips product I didn't like, so I knew I wouldn't be disappointed with these.  These are even more amazing than I imagined they would be.  They are perfectly salty with a hint of sweet.  If you love sweet potato chips or fries, you will love these.  I hope they are available on subscribe and save soon!"
24238,B0013NUGDE,A1DSN66Q0KXW6D,Addie,1,1,4,1326499200,good chips,"Not my favorite flavor (chili lime), but I love these chips. My favorite flavor is barbecue, then sea salt and vinegar.  But I'm sold on these, and will continue to buy them."
24239,B0013NUGDE,A2ZKS33N6Y3EPC,Tri Cao Nguyen,1,1,3,1326412800,"Taste more like ""Tomato and Basil"" than ""Chili and Lime""","NOTE: This review is for the Chili and Lime Flavor Popchip.  Amazon had a separate page for it but then merged the product and its reviews into one.<br /><br />It's hard to objectively review food since everyone's palate and tastes are different.  So what I can say about this particular Popchip flavor that should be useful for most folks out there is that it doesn't really taste like Chili and Lime you're ""probably"" expecting.  The Chili and Lime most folks probably are expecting if they grew up on Frito Lay products is very sharp and sweet (and of course artificial) - but it's what we liked if we ate more than a bag.<br /><br />The best way I can describe this flavor is that it has a ""tomato"" like taste to it with a somewhat tangy sour note that is suppose to be the lime component.  Together they turn into an odd combination that registers other flavors in your mind than Chili and Lime - at least it did to me and others who tasted it with me.  If you eat the skin of a green bell pepper, you can kind of get at what Popchips were trying to do with the Chili taste on this version, but I have no idea how some sour salt can be akin to lime.  For myself personally, I thought it tasted like ""Tomato and Basil"" you would find on Pita chip flavors and baked snacks.<br /><br />Whether or not you agree with my above description of the flavor, I would highly suggest you try to get this in a sample pack and try it out first.  BBQ + Salt & Vinegar Popchips are still my staples for now."
24240,B0013NUGDE,A22DN96N5BEEMR,"J. L. BARBOSA ""nursenut""",1,1,4,1326153600,Good Choice,"I do enjoy most of the Popchip flavours.  This one has a nice balance and I don't get tired too quickly of this flavor.  Better than the jalape&ntilde;o flavor, but I still prefer the multi-pack."
24241,B0013NUGDE,A35GA84RTAQNOA,M. Kerwin,1,1,5,1326067200,Terrific chip!,"Be warned, the BBQ flavor is terribly addicting. In fact, I'm eating some right now. Local prices hovered around $4.50 a bag (!!!!!) so I ordered them off Amazon for a great price. If only Amazon would ship them one by one a few days apart so I won't eat 4 bags in one sitting.... ;] Go ahead and try them, you won't regret it."
24242,B0013NUGDE,A1MBAFQ8GQOOFO,LazyNinja,1,1,5,1325894400,BBQ Flavor is...well.....DAMN GOOD,"BBQ = very tasty.<br /><br />Original = Not that tasty.<br /><br />Cheddar is Okay and the sweet potato, if you can find it, is light on flavor but good none the less.<br /><br />Go with BBQ. You wont regret it. Probably."
24243,B0013NUGDE,A1TH6067JURKXR,michelle clardy,1,1,5,1325808000,Good chips,"I found some chip I love they are good not greasey or fried baked and yummy, low in calories :-) I am not deprived and I can enjoy a healthy way of eating them. Try them you won't be disappointed!"
24244,B0013NUGDE,A3ABDAFY19T648,fastymilesanhour,1,1,5,1325635200,YUM!,"For someone who is allergic to corn, soy and wheat the Original Pop Chips are a must have for the pantry. I can finally have nachos! I think they taste much better than the traditional ""chips"". My family finally tried them (most foods I can eat don't taste this good!) and now they are hooked too. These chips are like gold in our house!!"
24245,B0013NUGDE,AMKURAIFDO67C,Lisa Y. Gambrel,1,1,4,1324080000,SC&O Pop chips,I really enjoy eating these chips and love the fact that they are a healthier alternative. My family enjoys eating these chips as well.
24246,B0013NUGDE,ANYAQ3TVKP69E,H. Cooper,1,1,5,1313366400,Fantastic Crispy Airy Chips,"Somewhere between a rice cake and a potato chip in texture, PopChips are an excellent low calorie snacking choice. I've tried all of the available flavors and here is my assessment of each:<br />Barbeque - A little too sweet for my taste but not bad overall<br />Jalapeno - High on Spice, not too salty, not much other flavor. I guess I was hoping for a cheesy jalapeno.<br />Original - Not super flavorful but great for dipping<br />Cheddar - Yummy<br />Parmesan Garlic - So Garlicky. Good but make for stinky breath<br />Salt & Pepper - Good<br />Sea Salt & Vinegar - If you like Vinegar you might like these but I wasn't as big of a fan of them as I expected<br />Sour Cream & Onion - Hands down the BEST flavor"
24247,B0013NUGDE,A2YRCV0DV6KR4T,mjp3md,1,1,4,1310256000,"Love some, hate some",The cheddar flavor is THE BEST. Sour cream and onion is not far behind. I hate the parmesan and garlic though - I taste almost a fishy after taste. The rest fall somewhere in between. Glad Amazon has them by the case - way cheaper than getting them in the stores.
24248,B0013NUGDE,A2TX79GR278JMA,Howlinw,1,1,5,1309392000,Life-saver for chip lovers trying to eat healthier,"I love potato chips.  I could eat them by the bagful but thanks to the powers that be, this would not provide anyone with enough nutrition to survive.  Nonetheless I have eaten my share of potato chips over the years, and perhaps as a result I have been watching my weight lately.  I discovered these great popchips and they hit the spot in a number of ways.  First they are a low-calorie alternative to regular potato chips, meaning I can eat a normal-sized portion and still keep on target with my weight loss goals.  Second, they are gluten-free, which is great for those of us who have gluten intolerance issues.  Third, they taste great - light and airy, crispy, rich in that great potato flavor that keeps me reaching for another one.  This is a great product and I hope it stays around for a good long time."
24249,B0013NUGDE,A3L61VG7RK40TW,Rakhi,1,1,5,1301443200,My Favorite Go-To Snack,"When PopChips were really hard to find, I was ordering them by the case from Amazon on a regular basis.  The price was always great and these really are my go-to snack.  They are always fresh and delicious from Amazon.<br /><br />I definitely prefer Original over barbecue and sour cream & onion.  I haven't tried other flavors, but Original works just fine for me because I use it for various dips and will even use dry seasonings on them if I'm in the mood.<br /><br />I don't know anybody that I've offered some of these to who didn't want a bag of their own!  Highly recommended."
24250,B0013NUGDE,A2X9PNKZRBD1UC,M. Henry,1,1,5,1300492800,A healthy alternative,These are a much healthy alternative to most chips and they taste great.  They have a great crunch and flavor and don't have that bad after taste that most baked chips have.  My only regret is that I didn't order more when they were on sale there all gone now but even at regular price are worth it.
24251,B0013NUGDE,A2LPC9SGRB3G4G,Clara,1,1,5,1298851200,Luv'em,"These are so good, I've started getting them automatically.  I like the original flavor, but they have a lot of others."
24252,B0013NUGDE,A1JTN0IZGH3948,Craig D. Schutte,1,1,4,1298851200,Good chips!,"These are good chips! Maybe not as tasty as some other unhealthy chips, but I would definitely buy them again."
24253,B001E0T29K,A2Y8JZY1CD2TL4,JK,10,10,5,1311206400,Best non-whey non-soy alternative,"Edit: Upgraded to 5-star.  They appear to have changed the recipe, as the last couple containers I have acquired have tasted substantially better! It almost tastes like Swiss Miss cocoa (and while Swiss Miss is not really my idea of great cocoa, for a protein drink mixed with water, that is pretty good!)<br /><br />Summary: This is the best non-whey, non-soy protein I have found, and I would highly recommend it to anyone with soy+whey/dairy sensitivities! I rated this 4 stars, but if you can't have whey, it is definitely a 5-star product.<br /><br />I'm allergic to both whey and soy, which has made finding a good protein supplement quite a pain! I have tried pretty much everything on the market, including a variety of wheat, buckwheat, and brown rice proteins.  If you are looking for the highest quality protein available, you are unfortunately limited to egg, soy, whey, or casein (based upon PDCAAS, the FDA and FAO/WHO's method of determining protein quality), so egg is really preferable to the alternatives.  Fortunately, this is, in terms of consistency, digestibility, and nutritive content (0 fat 0 carbs), and overall flavor, the best of the various proteins I tried.  In case you are wondering, there is no cholesterol in this protein, either.  Texture and overall 'drinkability' are great... I drink it mixed with water with no issues.  Flavor is decent: obviously, none of us are drinking protein powder expecting a gourmet flavor extravaganza.  This protein is decently tasty if you like chocolate (not as good as most whey/casein proteins, but better than almost all non-whey proteins... I tried quite a few of those as well before discovering that I could not tolerate dairy proteins).  Be warned: the vanilla version of this product tastes terrible.  In my opinion, it is barely drinkable.<br /><br />Four stars overall.  If I had no food sensitivities, I might still use this in conjunction with whey protein, but would probably not use it exclusively.<br />Five stars if you can't have whey protein!<br /><br />I hope that this review is helpful!"
24254,B001E0T29K,A1RP1THAL7CUMV,Christopher Moynihan,6,6,5,1311120000,Egg Protein Review,"I found this to be a good alternative to whey based protein powder. I have only used this product for 30 days and am reordering. Before I get into my review, I might mention that I never thought of myself as whey or lactose intolerant, but after 3 months of taking quality whey protein I knew that what I was experiencing was not typical. (I'm talking about bathroom habits including frequency and consistency). I asked a few older guys in the gym what there experience was with whey, most if not all where fine with it and experienced no problems or side effects. One natural BB that is about my age late 30's suggested this egg based protein product and noted that one of his training customers found it to be an acceptable alternative to the milk based protein products.<br /><br />I did some research and to be honest the manufactures web site for beHealthyNFit is totally useless and outdated with little or no useful information. Their poor web site almost made me not buy this product. It sure didn't invoke any consumer confidence and in my opinion is totally unacceptable.<br /><br />How does it taste? I bought the chocolate (I'm not a chocolate lover but I think chocolate flavoring is the best option for protein powders) The flavor is chocolate but its defiantly not a rich milk chocolate and it wouldn't fall in the same category as a dessert. More of a taste that you can get used to.  I have also seen this flavor described as chocolate with a hint metallic. I'd agree with that. It has an after taste that some may find metallic.<br /><br />How does it mix? I mix this with water directly in a 16oz. ready to drink water bottle. I drink 1 or 2 ounces, usually down to the top of the label. Then I place a funnel in the top and dump in one scoop. Usually I will need to shake or tap the funnel to get the powder to pass through. Then I screw the top on and shake well. I have found that if the water is very cold the powder will clump more often and mix poorly. Room temperature water or water that is cool but not ice-cold works best. I use a wine fridge to keep the water at 50.( I don't like clumps) Note: The consistency is exactly like water, if your expecting this to be a thick or heavy drink then will be disappointed.<br /><br />I found that if you live in a humid state like Florida you will need to make sure that you screw the lid to the protein power on tight. If you expose this power to high humidity you will have a terrible time with it clumping and mixing properly.<br /><br />General tips for drinking protein drinks. I have found that eating a granola bar while drinking a protein drink helps. First biting the granola bar then taking a drink. I found this to work for me and it makes the occasional protein clump less noticeable.<br /><br />Is there room for improvement? Yes, loads of room for improvement. Is there anything better? I haven't found it yet but I am still looking. I will give this high marks until I find something better. Please leave a comment if you find a better non whey protein product."
24255,B001E0T29K,A2YZJDCTZ6B3SK,itemsforless,6,6,5,1126137600,Great product,Good taste...mixes easy and has no artifical sweetners.  I been using this one for years
24256,B001E0T29K,A1421EDED1JI4I,"H. Scott ""pop culture fan""",4,4,5,1179964800,best to digest,"If you are concerned about digesting dairy and soy products you can rest assured that this is the protein for you. It's a nice vanilla flavor with no chalkiness and no artificial sweeteners. I love it and I know my body loves it. NO digestion problems, ever. Rock on."
24257,B001E0T29K,A1P478YKNZYVXE,"GC ""GRC""",3,3,5,1192320000,Superb when you can't take whey or even when you can,"This product has 24g of protein per serving and is ideal for getting lean because it has only about 110 calories and practically no fat. The taste is fairly forgettable but not regrettable. If you need a pure bulk, as fast as you can, I recommend cyto-gainer but we all know whey is tough on the stomach of many people, including myself.<br /><br />There's been a lot of controversy regarding the high protein for muscle gain/weight loss and the jury seems to still be out. However, what I can say for sure (because Doctors and nutritionists have told me) is that more than 1g of protein per body weight is going to cause health issues over the long term. Also, the ideal ratio for carbos/fat/protein varies by body type and desired goal, the best way to learn is through trial and error. Personally, a diet relatively high in fat and protein works well for me, but that's only ideal for the short term.<br /><br />I definitely recommend this product for either people who can't take whey or for those wanting to get lean. Pure egg is a purely brilliant idea..."
24258,B001E0T29K,A3LG62BH88N8GP,"Elysia ""photo girl""",2,2,4,1313798400,a tip for improving consistency,"I have been using this protein powder for about a month. The first thing I noticed is that this brand mixes better than Optimum Nutrition egg protein, but still not like whey or even rice protein. The texture is not great by itself in my opinion- not awful but not great. I have been mixing Garden of Eating Super Seed with the powder before adding water and it mixes to a much better texture. I've also tried blending the two with ice to make a smoothy which turned out ok. For those of us who can't tolerate the whey or soy proteins, this particular brand is the best I've found."
24259,B001E0T29K,A1ZWZFD0YEM2WK,Kynn,1,1,5,1328572800,This is a great alternative to whey,"I've been a fan of HnF's egg protein for a while now as whey bloats me and gives me indigestion (that being said, the ONLY whey I've found that doesn't bother my stomach at all is <a href=""http://www.amazon.com/gp/product/B004BOTGTM"">Optimum Nutrition 100% Platinum Hydro Whey Turbo Chocolate 1.75 Protein</a>).<br /><br />The chocolate tastes pretty good with water (although I don't really care about taste), and is actually pretty darn good with rice milk. It also tastes good in smoothies (I use frozen bananas and rice milk).<br /><br />Only downside is you may get gas initially and you're going to smell things that no human should smell. This passes pretty quickly (huhuh) though.<br /><br />Oh and don't buy the vanilla flavored powder because it tastes like soap. I use it in smoothies and it lends a little vanilla flavor but it's still not very good."
24260,B001E0T29K,A12V99A19RKUAL,"B. Prendergast ""BMP""",1,1,4,1319241600,tasty...but too sweet,"compared to other egg proteins I have recently used, this one is very sweet.  It is sweetened with splenda, so still very low in actual sugar/carbs.  I prefer to use an unsweetened version and put fruit in the blender with it to naturally sweeten it, but my wife likes this one b/c its easy to instantize in milk (we use almond milk) with a spoon.  No blender required."
24261,B001E0T29K,A2XHKPWCJHMWUN,T,1,1,5,1314921600,Great value for egg protein,"In general, egg protein doesn't have the best taste.  Since it has a mild flavor, mixing with other ingredients (e.g. bananas) work well."
24262,B001E0T29K,A29WOWF7GNCTBR,"JV ""Chicago Shopper""",1,1,5,1307750400,"Low calorie, high protein, great taste","I really like this protein drink. I'm pregnant and trying to increase protein in my diet without adding a whole lot of extra calories or fat. This is the perfect solution. I usually mix it with a combination of 1/2 plain almond milk and half water. I also usually add a little more liquid than it says in the directions, otherwise I find it too sweet. The nice thing is that it is sweetened with stevia instead of a calorie-filled sugar of some sort. I prefer egg protein to other proteins because soy is often GMO and not recommended in high doses in pregnancy (or for anyone actually), and whey protein is a dairy product, which I generally don't tolerate well. Egg protein is perfect for my needs."
24263,B001E0T29K,AS3IE5GWHMRSF,"A. Williford ""ExSoyCise""",1,1,3,1306108800,It's good once you doctor it up a little bit!,"I use this as a whey/soy protein alternative. I am allergic to soy and have sensitivity to whey and this product seems to be free of both. I actually haven't used it as a shake, but I use it to make protein pancakes. I find I have to add extra cocoa powder to make it more chocolatey and stevia to make it more sweet. At first I came out with some really awful pancakes, but after I found the perfect ingredients to doctor it up, they all come out amazing!!! So if your looking for an alternative to whey and soy, I definitely think this is a good choice!"
24264,B001E0T29K,A2VZZ469ELSFUS,CrazyAboutBooks,0,0,1,1350172800,What's in this stuff?,"What's in this stuff?  Where's the list of ingredients?<br /><br />I don't eat anything unless I know and approve of what's in it.<br /><br />For example, although this product's description says it contains no sugar, it does not say if it contains any artificial sweeteners, which are also bad for you.<br /><br />For one thing, aside from tasting awful, artificial sweeteners often cause horrendous intestinal cramps and diarrhea.<br /><br />In addition to having long ago given up the eating of sugar and sugar in all its guises (e.g: ""natural"" cane juice, fruit juices, ""raw"" sugar, ""organic"" sugar, etc.), I also stopped ingesting artificial sweeteners of any kind.<br /><br />So, what's in this stuff?"
24265,B001E0T29K,A16FEH35RTWBPH,jdogb1,0,0,5,1347494400,The Best Protein Out There,"In my opinion, this is the best protein powder out there.<br />I've used a lot of different protein products, from Dymatize to Optimum Nutrition (Gold Standard) and CellTech (MuscleTech), BSN, many others as well.  The reason that I tried this one is because I've been doing a lot of research, talking with my doctor and nutritionists regarding the subject of protein and protein suppliments in general.  The conclusion that I have come to is that the whey products are ok, but they are not the magic dust that everyone thinks it is.  Sure it is good, and the protein is not bad, but it can be better.<br />For those who have issues with dairy, whey is not an option.  Whey is a dairy product, and actually a bi-product of diary production.  Dairy is not the best choice of protein out there, many may disagree with this but it is a fact.  America has an infatuation with dairy and sweets.  If you look at any tables that show protein absorbtion effeciency in our bodies you will see this fact.  Eggs and Fish are rated at the top for best absorbtion and usage in the human body.  Eggs are around 88% effeciency, while fish is around 70% and chicken around 60%.  Whey and dairy are below all of these, this is precisely why whey is so cheap, and that is why it is so popular.  Sure the egg protein is going to be more expensive, but it is a better product.<br />As far as taste and texture, I find it just as good as the whey products that I have used, and even better then some.  I've tried some whey powders that were just aweful.  I have a 5lb tub of ""Metabolic"" whey that I tried, it is still sitting in the back room."
